dependency,restimulus,num_obs_train,num_subj_train,num_subj_rerep_train,num_obs_test,num_subj_test,num_subj_rerep_test,num_coeffs_glm,wmae_glm_train,wwmape_glm_train,wmae_glm_test,wwmape_glm_test,num_coeffs_lme,subj_intercept_mean,subj_intercept_var,rand_eff_var,rand_eff_ICC,x_joint_poly_stand_est,x_joint_poly_stand_t_val,y_joint_scale,y_joint_center,x_joint_poly_scale,x_joint_poly_center,wmae_lme_train,wwmape_lme_train,wmae_lme_test,wwmape_lme_test,x_joint_scaled_stand_est,x_joint_scaled_stand_t_val,x_joint_scaled_scale,x_joint_scaled_center,x_joint_exp_stand_est,x_joint_exp:x_joint_weight_exp_stand_est,x_joint_exp_stand_t_val,x_joint_exp:x_joint_weight_exp_stand_t_val,x_joint_exp_scale,x_joint_exp:x_joint_weight_exp_scale,x_joint_exp_center,x_joint_exp:x_joint_weight_exp_center,x_joint_poly:x_joint_height_exp_stand_est,x_joint_poly:x_joint_height_exp_stand_t_val,x_joint_poly:x_joint_height_exp_scale,x_joint_poly:x_joint_height_exp_center,x_joint_poly:x_joint_weight_exp_stand_est,x_joint_poly:x_joint_weight_exp_stand_t_val,x_joint_poly:x_joint_weight_exp_scale,x_joint_poly:x_joint_weight_exp_center,x_joint_exp:x_joint_height_exp_stand_est,x_joint_exp:x_joint_height_exp_stand_t_val,x_joint_exp:x_joint_height_exp_scale,x_joint_exp:x_joint_height_exp_center,x_joint_height_stand_est,x_joint_height_stand_t_val,x_joint_height_scale,x_joint_height_center,x_joint_scaled:x_joint_height_exp_stand_est,x_joint_scaled:x_joint_height_exp_stand_t_val,x_joint_scaled:x_joint_height_exp_scale,x_joint_scaled:x_joint_height_exp_center,x_joint_weight_stand_est,x_joint_weight_stand_t_val,x_joint_weight_scale,x_joint_weight_center,x_joint_scaled:x_joint_height_poly_stand_est,x_joint_scaled:x_joint_height_poly_stand_t_val,x_joint_scaled:x_joint_height_poly_scale,x_joint_scaled:x_joint_height_poly_center,x_joint_scaled:x_joint_weight_poly_stand_est,x_joint_scaled:x_joint_weight_poly_stand_t_val,x_joint_scaled:x_joint_weight_poly_scale,x_joint_scaled:x_joint_weight_poly_center,x_joint_scaled:x_joint_poly_stand_est,x_joint_scaled:x_joint_poly_stand_t_val,x_joint_scaled:x_joint_poly_scale,x_joint_scaled:x_joint_poly_center,x_joint_weight_exp:x_joint_weight_poly_stand_est,x_joint_weight_exp:x_joint_weight_poly_stand_t_val,x_joint_weight_exp:x_joint_weight_poly_scale,x_joint_weight_exp:x_joint_weight_poly_center,x_joint_weight_exp_stand_est,x_joint_weight_exp_stand_t_val,x_joint_weight_exp_scale,x_joint_weight_exp_center,x_joint_height:x_joint_weight_exp_stand_est,x_joint_height:x_joint_weight_exp_stand_t_val,x_joint_height:x_joint_weight_exp_scale,x_joint_height:x_joint_weight_exp_center,x_joint_weight_exp:x_joint_poly_stand_est,x_joint_weight_exp:x_joint_poly_stand_t_val,x_joint_weight_exp:x_joint_poly_scale,x_joint_weight_exp:x_joint_poly_center,x_joint_poly:x_joint_weight_poly_stand_est,x_joint_poly:x_joint_weight_poly_stand_t_val,x_joint_poly:x_joint_weight_poly_scale,x_joint_poly:x_joint_weight_poly_center
MCP5_f - PIP5,11,215123,18,46,48867,11,11,5,7.239237751404761,0.409462579501789,8.727979159811934,0.5449757143515196,2,-0.2610463988758987,0.484593377114584,0.5258306019690032,0.8367609103193605,NA,NA,17.972195355116426,17.839537769831505,NA,NA,4.1270219545395355,0.23343079937364383,5.463163038694766,0.34112033554576593,0.49388040022943014,557.8559699744131,20.15925779592343,56.37415196209377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP5_f - PIP5,12,250877,20,56,53274,13,14,4,8.699288727561035,0.6284091446258541,8.768348878343623,0.653540261124063,2,-0.2461435500759156,0.7859683371427915,0.8072798840298507,0.8900929769894167,0.4359287506362281,534.9402551299615,13.644288723461624,15.541289130491082,1930.725909939017,4021.527749597838,3.1902720651947636,0.2304551788540154,4.158106352885209,0.30992036805902845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP5_f - PIP5,13,82357,7,20,18107,5,5,9,5.937508337755044,0.18817386440856013,20.005748978792926,1.0995074710810688,3,-0.6027513701058103,1.1930708216204309,1.3859676507276253,0.9533340810415132,1.0409485264270837,117.4392883086267,11.683943558576624,34.80821079698181,1655.8154610471493,5710.417597077224,2.2608360025084133,0.07165130946946398,15.695924358988623,0.862641339573211,-0.5393120145611111,-59.99714657990699,11.997209765035612,74.60888889806088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP5_f - PIP5,16,127040,9,23,19593,4,5,5,5.181334581035922,0.2774396396978958,5.62968032804694,0.29742869636276725,2,-0.20139746823982324,1.134462819415749,1.048987740473142,0.9512659358689466,0.5268677022933999,674.5776794260471,14.608658922279696,16.628810703507625,2207.616923372792,3692.5562025171394,2.4595223905335284,0.1316975376104936,5.776184839781664,0.3051688598174193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP5_f - PIP5,17,211307,13,42,47994,10,10,5,5.7906837332163645,0.3391683619509401,6.40150971246374,0.417965017944134,2,-0.26018169367175265,1.3536963643446271,1.317275230848381,0.9258811781223338,0.6026767966882767,689.908699178927,9.392362338168263,17.78676116223979,2186.5605737507126,4333.59298047924,2.2996362595915154,0.13469287897293256,2.828642206277606,0.1846866666784036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP5_f - PIP5,18,301597,16,46,69294,11,11,7,4.259330419033899,0.39619356458196914,4.792353677824911,0.38343558980583486,2,-0.2657530145227477,0.8462370696027693,0.8639761837468469,0.8986140548768704,NA,NA,10.154400099873026,12.081755319227671,NA,NA,2.4744133529218715,0.23016449772537265,2.41946557071455,0.1935811232828084,0.6792291479947484,991.2663165723344,20.49370635105526,51.48692251823128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP5_f - PIP5,19,425763,22,66,106875,16,16,5,6.068961880340583,0.6130705519545082,5.888423453642519,0.5970540196354589,2,-0.2536376353554595,0.8645596345514514,0.889512970402522,0.8585785078237083,NA,NA,9.137376434753556,10.21692615215082,NA,NA,2.603161825299436,0.2629645544871455,2.665856060661127,0.2703032635675498,0.6695164771555225,843.5437916240251,20.20400715921395,45.20369510665846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP5_f - PIP5,20,331808,20,61,84741,15,15,5,10.489400928964452,0.5537638389072752,9.034797104329568,0.5436979493107829,4,0.11959707893535926,0.4339305601614125,0.4265853068098857,0.5047802293045568,0.5998964615361656,144.55889257683054,18.788946480493287,15.90391289126565,2125.9499496803614,2034.774199835228,9.025306058759504,0.476470311723051,7.719635753132429,0.46455388869695646,0.3902179736027704,95.8296613108207,25.33254855056307,37.3234258587408,NA,NA,NA,NA,NA,NA,NA,NA,0.5368366832435,189.39401259858792,1393768602882648e70,34772924094574877e68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP5_f - PIP5,21,311909,20,50,78041,10,12,4,7.368252063064204,0.4333029318269493,7.344971213088155,0.39951122321533233,2,-0.31349231805640126,0.8170052086473847,0.8744092775507245,0.8796856588124705,0.5705908026953751,801.7212628857174,11.853544941940418,18.06137638185163,2010.4286675065669,4778.599315347942,2.7623396370926323,0.1624442070126828,3.115913158301014,0.16948225407437645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP5_f - PIP5,22,182504,19,47,47693,10,11,5,6.947391579236632,0.35639425112913,14.687595857850106,0.7700284234525454,2,-0.3102280261377919,0.6115606397711699,0.6756408606331873,0.8138368293325323,0.4867280423369087,485.50735848493514,17.469562671262054,21.345834426875815,2122.862601267375,4165.224415291482,4.560253813652772,0.23393646728260545,4.915524191753797,0.25770680106206756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP5_f - PIP5,23,93825,12,29,34835,7,7,4,7.767478451363155,0.4101522584323386,8.989222682102849,0.5873931000246867,2,0.07112458499435063,0.9341812923087434,0.8614278562550766,0.8693078810168178,NA,NA,10.154383142437084,17.23965321657689,NA,NA,2.549971386370012,0.1346481396255378,6.194359274403131,0.4047651310388013,0.6513732346053686,419.05550838217624,18.18346697700689,66.19782060845627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CMC5 - PIP5,2,239499,22,68,49837,16,17,5,15.796831640768875,0.6750684243749935,17.97721102816801,0.6442041743384775,3,0.04957268977839713,1.55281556861931,1.4847427976393692,0.8130544918913566,-0.4235822128443752,-87.55007687873578,21.45040405768456,24.408141269007327,34.0763838559873,29.783665749852467,10.081912249438234,0.4308446637710666,12.734870090329418,0.4563475646469317,1.6276451325320938,320.6905439867003,2.9805806450950256,4.571634484673676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CMC5 - PIP5,3,410444,25,80,119813,18,20,5,13.87175548490136,0.5281466566657081,12.836135102804462,0.493603199408761,3,0.07959692368219135,0.6834514631138355,0.6625011926203079,0.6136995738895162,-0.5384803192786259,-134.40028937045693,20.154022957644425,24.91554356902144,33.79143374275732,37.76718184261494,9.92706041143169,0.3779582023719213,11.450936422028278,0.4403365038518924,1.1371176703948287,276.15889515044586,2.652021622282886,5.543823616710249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP5_f - DIP5,6,315615,16,44,76804,11,11,8,9.81154781615908,0.36683177888736,8.472466835048984,0.3508010765405631,3,-0.02022416223658985,0.6403919600563429,0.6007471976601093,0.6710471856235235,0.5652637204186842,183.4927253968468,14.784665977054026,27.142291003006505,1549.278453197866,1238.344943366313,5.833903105414435,0.21811655960042384,5.548822860461733,0.2297480852837837,-1.1042866644736742,-341.4360086837092,22.39295867787302,27.14593770351441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP5_f - DIP5,14,250147,19,48,70159,12,12,4,13.153467755201683,0.4928086512797425,11.852062801079176,0.4439100119944595,3,0.14394780528717172,0.6116940651289994,0.600272694159871,0.6628898879862065,0.5828964112606149,162.65328424845802,17.535490548238943,24.62914179390311,1796.354648503495,1442.3672328276498,7.200539400184748,0.2697758626342777,6.789161901597031,0.25428290347025917,-1.2259152357596514,-329.1085411966772,24.00012267433006,29.43405590662528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CMC5 - DIP5,6,219057,17,60,41476,14,14,8,9.256766611466723,0.4276567844927709,11.320187296618435,0.5010140830247247,3,0.07743667836385719,0.7928891647430649,0.7522819051164781,0.6945130626315392,0.6436884213858682,147.91912898624915,12.954984229848812,19.275293662681612,14.090898139910175,12.221576214580582,5.39951256552313,0.24945407813777137,8.839423423490826,0.39121928859873745,-1.0001212000036566,-240.09507709462756,1.978363925942901,2.8823029435255942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CMC5 - DIP5,12,187450,22,53,41255,13,13,4,16.155902192337976,0.5306385050656152,14.883712926699047,0.5180008894375833,3,0.2525205706721676,1.042308106134461,1.058758206748127,0.7404214607186617,0.4844150642104677,106.3676351683932,18.033098491866127,24.570692583256083,13.326491979526072,11.060459545917531,8.472988561187302,0.27829420666329513,8.396219974294837,0.2922153521784511,-1.192089023670279,-264.5063368882264,1.9530711665542648,2.6918382034678396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CMC5 - DIP5,20,236525,20,56,60431,14,14,8,19.060406138605224,0.4105352421527903,18.993717705126155,0.360416788653584,3,-0.06344288068542757,0.6107338682376608,0.5842896022165138,0.526550912767361,0.49818307693891456,91.43654435041076,25.00260114401994,44.88760888369395,13.691501881387508,8.123050602423875,14.313668662387586,0.30829696847362664,16.006927758622535,0.3037407204075494,-1.2094913020276004,-225.7307896367358,1.9190009541800643,2.1072497502033314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CMC1_f - MCP1,1,557733,42,144,150891,33,36,4,9.609304440815558,0.8480005120003546,8.468892559520672,0.7959896785392471,2,0.03175728247203173,0.7864287184022257,0.7687266542414909,0.6670455822377935,NA,NA,12.562411771990588,-6.28114569934829,NA,NA,6.023392989625652,0.5315515155796634,6.470872860415413,0.6081961687233788,-0.6111329599386317,-512.3286646436912,13.02220797889762,24.67031584544199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP1 - IP1,3,330279,25,65,85004,16,16,4,9.222829387680717,0.6812712967768939,8.605438385052093,0.7110117421532454,2,-0.09956809547720748,0.7110863300234502,0.6926133131310982,0.609141631059087,NA,NA,12.486402832018223,10.82190263540353,NA,NA,6.5266670615168865,0.48211137230511014,7.439044798069993,0.6146401804490713,1.075320534093639,648.1015686518394,11.631109512854165,0.3162275848011505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP1 - IP1,11,509579,35,110,133489,27,27,5,14.997781362890407,0.5410783417902959,15.436490161918323,0.510792883655277,2,-0.2576536057304847,0.5825653667767348,0.6323010605446748,0.6126221975918908,NA,NA,20.61297003697676,28.604486697113373,NA,NA,10.50700166297382,0.3790634694179933,12.129502046037254,0.4013647702560388,-0.8265075222642412,-692.1359685679282,11.723590006941336,-7.215304461980603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CMC1_f - IP1,5,496619,43,152,117543,36,38,14,17.61477590882623,0.59715982495756,18.302781689939906,0.6134544867310955,3,0.03717939003854662,0.7813774888391756,0.7646705056028079,0.5828881556281956,NA,NA,22.0413857225218,28.976076942065443,NA,NA,13.105115608866248,0.4442774965486709,15.633642708811353,0.5239929332131311,0.8323094029719691,559.2995333790052,13.272066476651489,25.15352461645026,NA,-0.3200157003050309,NA,-42.8771810961364,NA,619318766422821e48,NA,8249792589050064e45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CMC1_f - IP1,10,604338,50,157,120787,34,39,5,15.261406140229289,0.5111134561357592,14.595735536220776,0.4938962493662404,2,0.07455888314737899,0.7392045399494629,0.7300228498564942,0.5874514074290323,NA,NA,20.21870315986295,28.54574809637886,NA,NA,11.556823448302133,0.38704480572350064,12.201298893462846,0.4128723589108066,0.8733566013972128,685.4105495456913,13.00420395729588,23.19027185269629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - PIP2,1,669913,41,144,162246,36,36,6,14.72581900689242,0.33498319102191837,15.139300353720706,0.3516017670261212,2,0.12846452877472628,0.3879139684914798,0.39498823014933543,0.49001542337247,NA,NA,21.291239400113756,43.05702534546817,NA,NA,11.114525795491009,0.2528334292256593,11.793879491498442,0.27390624219202175,0.7946058491896296,805.8687320183247,15.626971247444375,17.817781889757452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - PIP2,2,753413,58,220,191157,50,54,7,12.526281950181405,0.18375606154598323,12.45827532055425,0.1848268720781324,2,0.08615104911478884,0.22414990223519388,0.22773073926292903,0.4838765894683781,0.7531552601557164,1264.5684295443737,27.91318490259904,63.50936390823846,1726.3082933463809,1963.3991308019645,11.216130963001897,0.16453661667062644,11.06155097325142,0.16410552938622372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - PIP2,3,640314,48,175,137040,38,43,9,11.965616246401389,0.1718682177220518,12.81196020634167,0.18579468936182467,2,0.07651984655010467,0.3175281066491543,0.3167999285669966,0.5801307346877926,NA,NA,22.475234864344447,67.96441627648879,NA,NA,8.280270925628626,0.118933732867416,8.83993255274339,0.12819369527884406,0.8788403198486056,1255.1073551365234,18.144788904926845,44.81959788370592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - PIP2,4,281278,40,105,53771,26,26,11,13.097580882057596,0.4998775047063034,14.115084959787874,0.5376884640612609,2,0.02050577662633839,0.2869472944581056,0.28024745147321345,0.5013830338948104,NA,NA,26.531206870021077,27.05936446093524,NA,NA,11.054500992993926,0.42190206129752506,13.464606002261515,0.5129096524159237,0.9333350166277512,829.6837377611675,16.88611033165196,17.227000898675648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - PIP2,5,488800,36,124,112895,28,30,11,14.373886555298034,0.28032596452049896,14.211377961249998,0.2745490074450751,2,0.08080676298558276,0.6620883336217145,0.6502353814938667,0.6288611438281692,NA,NA,20.020780283427683,51.19660161411453,NA,NA,9.889828381198573,0.19287585645232683,10.44926178289522,0.20186884472779887,1.2391851549192898,872.5908986782928,19.047503860826065,23.7205513963994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - PIP2,10,467521,35,108,107771,27,27,10,11.596921242825433,0.23222293371925204,12.620917708765388,0.25998002712342166,6,-1.033418022215007,1.008775740781587,2.109030558565504,0.8836847674707797,-0.32437682818514574,-107.28955052594416,16.20550826123231,47.802378455558106,1290.049747683138,1497.845797537881,6.528931061890277,0.1307387964008901,19.76595082145515,0.40716155110600233,1.161311317208822,371.92620703649334,17.389042338863927,34.57553543830647,-15.985310191549663,NA,-45.03346275517032,NA,9514375260225078e18,NA,739090333499643e18,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.06326608012559,-44.940556672345814,9771928808974041e97,7573228158297396e96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.8482070083672095,-9.85020220650176,1084672132753039e30,3209350546641789e29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - PIP2,17,660078,32,101,150954,24,25,12,10.0951451646713,0.17368635040976135,10.152500528377905,0.1691378751005582,3,0.11853301937606042,0.6286058640165892,0.6230278949421973,0.7457995842655102,-0.542339301337408,-153.6591781188091,18.556972408219877,53.59498342936429,1434.1440838552044,2296.576324964716,6.528049648132804,0.11231469188237582,7.182686514946004,0.11966158792660549,1.3674159009128823,380.8874291029343,15.08433823302855,45.48669486508116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
